iter	Passed	Remaining
6298	37022	80528
6299	37028	80522
6300	37034	80515
6301	37039	80509
6302	37046	80504
6303	37051	80497
6304	37057	80491
6305	37062	80484
6306	37068	80478
6307	37073	80471
6308	37080	80468
6309	37089	80467
6310	37094	80461
6311	37100	80455
6312	37106	80448
6313	37112	80443
6314	37117	80437
6315	37123	80430
6316	37129	80424
6317	37134	80417
6318	37140	80411
6319	37146	80405
6320	37152	80399
6321	37158	80394
6322	37164	80388
6323	37169	80381
6324	37175	80374
6325	37181	80369
6326	37187	80363
6327	37192	80357
6328	37198	80351
6329	37204	80344
6330	37209	80338
6331	37216	80333
6332	37221	80326
6333	37227	80320
6334	37233	80314
6335	37239	80308
6336	37244	80302
6337	37250	80295
6338	37256	80289
6339	37261	80283
6340	37267	80277
6341	37273	80270
6342	37280	80268
6343	37288	80265
6344	37294	80262
6345	37300	80255
6346	37306	80249
6347	37311	80242
6348	37317	80237
6349	37323	80231
6350	37329	80224
6351	37334	80218
6352	37340	80212
6353	37346	80206
6354	37352	80200
6355	37358	80194
6356	37363	80188
6357	37369	80181
6358	37375	80175
6359	37380	80168
6360	37386	80162
6361	37391	80155
6362	37397	80148
6363	37402	80142
6364	37408	80136
6365	37414	80129
6366	37419	80123
6367	37426	80118
6368	37431	80111
6369	37437	80105
6370	37443	80099
6371	37448	80093
6372	37454	80086
6373	37460	80081
6374	37466	80075
6375	37472	80070
6376	37478	80064
6377	37487	80064
6378	37492	80057
6379	37499	80053
6380	37505	80047
6381	37510	80041
6382	37517	80036
6383	37522	80030
6384	37528	80023
6385	37534	80017
6386	37539	80011
6387	37545	80004
6388	37551	79998
6389	37556	79992
6390	37563	79986
6391	37568	79980
6392	37574	79974
6393	37580	79969
6394	37586	79962
6395	37592	79956
6396	37597	79950
6397	37603	79944
6398	37609	79938
6399	37615	79932
6400	37620	79926
6401	37626	79919
6402	37632	79914
6403	37638	79908
6404	37644	79901
6405	37650	79897
6406	37657	79892
6407	37662	79886
6408	37668	79880
6409	37674	79874
6410	37682	79872
6411	37689	79869
6412	37696	79866
6413	37702	79860
6414	37708	79854
6415	37714	79849
6416	37721	79846
6417	37727	79839
6418	37732	79832
6419	37738	79826
6420	37744	79820
6421	37749	79814
6422	37755	79808
6423	37761	79802
6424	37767	79796
6425	37772	79789
6426	37778	79782
6427	37784	79777
6428	37790	79771
6429	37795	79765
6430	37801	79758
6431	37807	79752
6432	37812	79745
6433	37818	79740
6434	37824	79734
6435	37830	79727
6436	37835	79721
6437	37841	79715
6438	37847	79709
6439	37853	79703
6440	37858	79696
6441	37863	79689
6442	37869	79683
6443	37875	79677
6444	37885	79680
6445	37891	79675
6446	37897	79668
6447	37903	79662
6448	37908	79655
6449	37914	79650
6450	37920	79644
6451	37926	79637
6452	37931	79631
6453	37937	79624
6454	37942	79618
6455	37948	79612
6456	37954	79605
6457	37959	79599
6458	37966	79594
6459	37971	79587
6460	37977	79582
6461	37983	79576
6462	37989	79570
6463	37995	79564
6464	38000	79557
6465	38006	79551
6466	38012	79544
6467	38017	79538
6468	38023	79532
6469	38029	79525
6470	38034	79519
6471	38040	79512
6472	38045	79506
6473	38051	79500
6474	38057	79494
6475	38062	79487
6476	38068	79481
6477	38074	79475
6478	38080	79470
6479	38089	79469
6480	38096	79466
6481	38102	79461
6482	38108	79456
6483	38114	79450
6484	38121	79445
6485	38126	79439
6486	38132	79433
6487	38138	79427
6488	38143	79420
6489	38149	79415
6490	38155	79409
6491	38161	79402
6492	38166	79396
6493	38173	79391
6494	38178	79385
6495	38184	79378
6496	38190	79372
6497	38195	79366
6498	38202	79360
6499	38207	79355
6500	38214	79350
6501	38220	79344
6502	38225	79338
6503	38231	79331
6504	38237	79325
6505	38243	79319
6506	38248	79313
6507	38254	79306
6508	38260	79300
6509	38265	79293
6510	38271	79287
6511	38277	79281
6512	38282	79275
6513	38289	79271
6514	38296	79268
6515	38302	79262
6516	38308	79255
6517	38313	79249
6518	38319	79243
6519	38325	79237
6520	38330	79230
6521	38336	79223
6522	38342	79217
6523	38347	79211
6524	38353	79205
6525	38359	79199
6526	38365	79193
6527	38370	79186
6528	38376	79180
6529	38382	79174
6530	38387	79167
6531	38393	79161
6532	38399	79156
6533	38405	79150
6534	38411	79144
6535	38416	79137
6536	38422	79131
6537	38427	79124
6538	38433	79117
6539	38438	79111
6540	38444	79104
6541	38450	79098
6542	38455	79091
6543	38461	79085
6544	38467	79079
6545	38473	79073
6546	38478	79067
6547	38484	79061
6548	38493	79061
6549	38499	79056
6550	38505	79051
6551	38511	79045
6552	38517	79039
6553	38523	79033
6554	38528	79027
6555	38535	79021
6556	38540	79015
6557	38546	79008
6558	38552	79003
6559	38557	78996
6560	38563	78990
6561	38569	78984
6562	38575	78978
6563	38580	78972
6564	38586	78965
6565	38592	78959
6566	38597	78952
6567	38603	78946
6568	38609	78941
6569	38615	78934
6570	38620	78928
6571	38626	78922
6572	38632	78915
6573	38638	78911
6574	38644	78904
6575	38650	78899
6576	38656	78893
6577	38661	78886
6578	38667	78880
6579	38673	78874
6580	38678	78867
6581	38685	78863
6582	38693	78861
6583	38698	78854
6584	38708	78857
6585	38714	78851
6586	38720	78845
6587	38725	78838
6588	38731	78832
6589	38737	78826
6590	38743	78820
6591	38748	78814
6592	38754	78808
6593	38760	78802
6594	38767	78798
6595	38773	78793
6596	38779	78786
6597	38784	78780
6598	38790	78774
6599	38796	78767
6600	38801	78761
6601	38807	78755
6602	38813	78748
6603	38818	78742
6604	38824	78736
6605	38830	78730
6606	38836	78724
6607	38841	78717
6608	38847	78711
6609	38853	78705
6610	38858	78699
6611	38864	78693
6612	38870	78687
6613	38876	78681
6614	38881	78674
6615	38887	78668
6616	38895	78666
6617	38901	78661
6618	38909	78658
6619	38914	78652
6620	38920	78646
6621	38926	78640
6622	38933	78637
6623	38940	78634
6624	38948	78631
6625	38955	78627
6626	38960	78621
6627	38966	78614
6628	38971	78607
6629	38977	78601
6630	38983	78595
6631	38988	78589
6632	38994	78582
6633	39000	78576
6634	39005	78570
6635	39011	78564
6636	39017	78557
6637	39023	78551
6638	39028	78545
6639	39034	78539
6640	39040	78532
6641	39046	78527
6642	39051	78520
6643	39057	78515
6644	39063	78508
6645	39068	78502
6646	39074	78496
6647	39080	78489
6648	39086	78483
6649	39093	78480
6650	39100	78477
6651	39108	78474
6652	39114	78469
6653	39120	78463
6654	39125	78457
6655	39131	78450
6656	39136	78444
6657	39142	78437
6658	39148	78431
6659	39154	78426
6660	39160	78420
6661	39166	78414
6662	39171	78408
6663	39177	78402
6664	39183	78395
6665	39189	78389
6666	39194	78383
6667	39200	78376
6668	39206	78371
6669	39212	78365
6670	39217	78359
6671	39223	78352
6672	39229	78346
6673	39235	78341
6674	39240	78334
6675	39246	78328
6676	39252	78322
6677	39258	78316
6678	39263	78310
6679	39269	78303
6680	39275	78297
6681	39280	78290
6682	39286	78284
6683	39293	78281
6684	39300	78277
6685	39306	78271
6686	39312	78266
6687	39317	78259
6688	39323	78253
6689	39329	78247
6690	39335	78241
6691	39340	78234
6692	39346	78229
6693	39352	78223
6694	39358	78216
6695	39363	78210
6696	39369	78203
6697	39375	78197
6698	39380	78191
6699	39386	78185
6700	39392	78179
6701	39397	78172
6702	39403	78167
6703	39409	78160
6704	39415	78154
6705	39420	78147
6706	39426	78141
6707	39431	78135
6708	39437	78128
6709	39443	78122
6710	39449	78117
6711	39455	78110
6712	39460	78104
6713	39466	78098
6714	39472	78092
6715	39477	78085
6716	39483	78079
6717	39489	78073
6718	39497	78072
6719	39504	78067
6720	39509	78061
6721	39515	78055
6722	39521	78048
6723	39526	78042
6724	39532	78036
6725	39538	78030
6726	39543	78023
6727	39549	78017
6728	39555	78011
6729	39560	78004
6730	39566	77997
6731	39571	77991
6732	39577	77985
6733	39583	77979
6734	39589	77973
6735	39594	77966
6736	39600	77960
6737	39606	77955
6738	39612	77948
6739	39617	77942
6740	39623	77935
6741	39628	77929
6742	39634	77923
6743	39640	77917
6744	39646	77911
6745	39652	77906
6746	39658	77900
6747	39663	77893
6748	39669	77887
6749	39675	77881
6750	39681	77875
6751	39686	77869
6752	39693	77864
6753	39700	77860
6754	39706	77856
6755	39714	77853
6756	39719	77846
6757	39725	77840
6758	39731	77834
6759	39737	77828
6760	39742	77822
6761	39748	77816
6762	39754	77810
6763	39760	77803
6764	39765	77797
6765	39771	77790
6766	39776	77784
6767	39782	77778
6768	39788	77772
6769	39794	77765
6770	39800	77760
6771	39806	77754
6772	39811	77748
6773	39817	77741
6774	39822	77735
6775	39828	77728
6776	39834	77722
6777	39840	77717
6778	39846	77711
6779	39851	77705
6780	39857	77698
6781	39862	77692
6782	39868	77685
6783	39874	77679
6784	39879	77673
6785	39885	77666
6786	39891	77660
6787	39897	77656
6788	39904	77651
6789	39911	77648
6790	39917	77642
6791	39923	77636
6792	39928	77629
6793	39934	77623
6794	39940	77617
6795	39945	77610
6796	39951	77604
6797	39957	77598
6798	39962	77591
6799	39968	77585
6800	39974	77579
6801	39979	77572
6802	39985	77567
6803	39991	77561
6804	39997	77554
6805	40002	77548
6806	40008	77542
6807	40014	77536
6808	40020	77531
6809	40026	77525
6810	40031	77518
6811	40037	77512
6812	40043	77506
6813	40049	77500
6814	40055	77495
6815	40060	77488
6816	40066	77483
6817	40072	77477
6818	40078	77471
6819	40084	77465
6820	40089	77458
6821	40100	77462
6822	40107	77458
6823	40114	77453
6824	40121	77450
6825	40126	77444
6826	40132	77438
6827	40138	77431
6828	40144	77425
6829	40150	77419
6830	40155	77413
6831	40161	77407
6832	40167	77401
6833	40173	77395
6834	40179	77389
6835	40184	77383
6836	40190	77377
6837	40196	77370
6838	40201	77364
6839	40207	77357
6840	40212	77351
6841	40218	77344
6842	40223	77337
6843	40229	77331
6844	40234	77325
6845	40240	77319
6846	40246	77313
6847	40252	77306
6848	40257	77300
6849	40263	77294
6850	40269	77288
6851	40275	77282
6852	40280	77276
6853	40286	77269
6854	40292	77264
6855	40299	77259
6856	40307	77258
6857	40313	77252
6858	40319	77247
6859	40325	77240
6860	40331	77235
6861	40337	77229
6862	40342	77223
6863	40348	77217
6864	40354	77210
6865	40359	77204
6866	40365	77198
6867	40371	77193
6868	40377	77186
6869	40382	77180
6870	40388	77174
6871	40394	77168
6872	40400	77161
6873	40406	77156
6874	40411	77149
6875	40417	77143
6876	40423	77138
6877	40429	77132
6878	40435	77126
6879	40441	77120
6880	40447	77114
6881	40452	77108
6882	40458	77101
6883	40464	77095
6884	40469	77088
6885	40475	77082
6886	40480	77076
6887	40486	77070
6888	40492	77063
6889	40500	77062
6890	40507	77058
6891	40513	77052
6892	40518	77045
6893	40524	77039
6894	40530	77034
6895	40536	77027
6896	40541	77021
6897	40547	77015
6898	40553	77009
6899	40558	77003
6900	40564	76997
6901	40570	76991
6902	40576	76984
6903	40581	76978
6904	40587	76971
6905	40592	76965
6906	40599	76960
6907	40604	76954
6908	40610	76948
6909	40616	76942
6910	40622	76936
6911	40628	76930
6912	40634	76924
6913	40640	76918
6914	40645	76912
6915	40651	76906
6916	40657	76900
6917	40662	76893
6918	40668	76888
6919	40674	76881
6920	40680	76875
6921	40685	76868
6922	40691	76863
6923	40697	76858
6924	40705	76855
6925	40712	76851
6926	40718	76846
6927	40724	76840
6928	40730	76834
6929	40736	76828
6930	40741	76821
6931	40747	76815
6932	40752	76809
6933	40758	76802
6934	40764	76797
6935	40770	76790
6936	40776	76785
6937	40782	76779
6938	40787	76773
6939	40793	76767
6940	40799	76761
6941	40805	76754
6942	40810	76748
6943	40816	76741
6944	40821	76735
6945	40827	76729
6946	40833	76723
6947	40839	76717
6948	40845	76711
6949	40850	76705
6950	40856	76699
6951	40862	76693
6952	40867	76686
6953	40873	76680
6954	40879	76674
6955	40884	76668
6956	40890	76661
6957	40903	76668
6958	40908	76662
6959	40914	76655
6960	40920	76649
6961	40925	76643
6962	40932	76638
6963	40937	76631
6964	40943	76625
6965	40949	76620
6966	40955	76613
6967	40960	76607
6968	40966	76602
6969	40972	76595
6970	40978	76589
6971	40984	76583
6972	40989	76576
6973	40995	76570
6974	41000	76564
6975	41006	76557
6976	41011	76551
6977	41017	76545
6978	41023	76539
6979	41028	76532
6980	41034	76525
6981	41039	76519
6982	41045	76513
6983	41051	76506
6984	41057	76500
6985	41062	76494
6986	41068	76488
6987	41074	76482
6988	41079	76475
6989	41085	76469
6990	41091	76463
6991	41096	76456
6992	41103	76453
6993	41111	76450
6994	41117	76445
6995	41123	76440
6996	41129	76434
6997	41135	76427
6998	41141	76422
6999	41147	76416
7000	41152	76409
7001	41158	76403
7002	41163	76396
7003	41169	76390
7004	41174	76383
7005	41180	76377
7006	41187	76374
7007	41194	76370
7008	41200	76363
7009	41206	76357
7010	41211	76351
7011	41217	76345
7012	41223	76339
7013	41229	76333
7014	41234	76326
7015	41240	76320
7016	41245	76314
7017	41251	76307
7018	41257	76301
7019	41262	76294
7020	41268	76288
7021	41274	76283
7022	41280	76277
7023	41285	76270
7024	41292	76265
7025	41297	76259
7026	41304	76255
7027	41312	76252
7028	41319	76249
7029	41325	76243
7030	41331	76236
7031	41336	76231
7032	41342	76224
7033	41348	76218
7034	41354	76213
7035	41360	76207
7036	41365	76200
7037	41371	76194
7038	41376	76187
7039	41382	76181
7040	41388	76175
7041	41393	76169
7042	41399	76163
7043	41405	76156
7044	41411	76150
7045	41417	76145
7046	41422	76138
7047	41428	76132
7048	41433	76125
7049	41439	76119
7050	41445	76114
7051	41451	76107
7052	41457	76101
7053	41462	76095
7054	41468	76089
7055	41474	76082
7056	41479	76076
7057	41484	76069
7058	41490	76063
7059	41496	76057
7060	41504	76055
7061	41511	76052
7062	41518	76047
7063	41524	76042
7064	41530	76036
7065	41535	76029
7066	41541	76023
7067	41547	76017
7068	41552	76010
7069	41558	76004
7070	41564	75998
7071	41569	75992
7072	41575	75985
7073	41581	75979
7074	41586	75973
7075	41592	75967
7076	41598	75960
7077	41603	75954
7078	41609	75948
7079	41615	75942
7080	41621	75936
7081	41627	75930
7082	41632	75924
7083	41638	75917
7084	41643	75911
7085	41649	75905
7086	41655	75899
7087	41661	75893
7088	41666	75886
7089	41672	75880
7090	41678	75873
7091	41683	75867
7092	41689	75861
7093	41695	75855
7094	41701	75850
7095	41707	75845
7096	41713	75838
7097	41719	75833
7098	41725	75828
7099	41731	75821
7100	41737	75815
7101	41743	75810
7102	41749	75805
7103	41755	75799
7104	41760	75792
7105	41766	75786
7106	41772	75780
7107	41777	75773
7108	41783	75767
7109	41789	75761
7110	41794	75754
7111	41800	75748
7112	41806	75742
7113	41811	75736
7114	41817	75729
7115	41823	75723
7116	41829	75717
7117	41834	75711
7118	41840	75705
7119	41845	75698
7120	41851	75692
7121	41857	75686
7122	41862	75679
7123	41868	75673
7124	41874	75667
7125	41879	75661
7126	41885	75654
7127	41890	75648
7128	41896	75642
7129	41903	75638
7130	41909	75632
7131	41916	75628
7132	41923	75624
7133	41928	75617
7134	41934	75611
7135	41940	75605
7136	41946	75599
7137	41951	75592
7138	41957	75586
7139	41963	75580
7140	41968	75574
7141	41974	75568
7142	41980	75562
7143	41986	75556
7144	41991	75549
7145	41997	75543
7146	42002	75536
7147	42008	75530
7148	42013	75523
7149	42019	75517
7150	42025	75511
7151	42031	75506
7152	42037	75500
7153	42043	75494
7154	42048	75488
7155	42054	75482
7156	42060	75476
7157	42066	75470
7158	42072	75464
7159	42077	75457
7160	42083	75452
7161	42089	75445
7162	42095	75440
7163	42103	75437
7164	42112	75437
7165	42119	75433
7166	42124	75427
7167	42130	75421
7168	42136	75414
7169	42141	75408
7170	42147	75402
7171	42153	75396
7172	42159	75390
7173	42164	75384
7174	42170	75378
7175	42176	75372
7176	42182	75366
7177	42188	75360
7178	42194	75354
7179	42199	75348
7180	42205	75341
7181	42210	75335
7182	42217	75330
7183	42222	75323
7184	42228	75317
7185	42234	75311
7186	42239	75305
7187	42245	75298
7188	42250	75292
7189	42256	75286
7190	42262	75280
7191	42268	75274
7192	42273	75267
7193	42279	75261
7194	42284	75254
7195	42290	75249
7196	42296	75242
7197	42303	75239
7198	42310	75235
7199	42316	75229
7200	42322	75223
7201	42328	75217
7202	42334	75212
7203	42340	75206
7204	42345	75200
7205	42351	75194
7206	42357	75188
7207	42363	75182
7208	42369	75177
7209	42375	75170
7210	42381	75165
7211	42387	75159
7212	42392	75152
7213	42399	75147
7214	42405	75141
7215	42410	75135
7216	42416	75129
7217	42422	75123
7218	42428	75118
7219	42434	75112
7220	42440	75106
7221	42445	75099
7222	42451	75093
7223	42456	75087
7224	42462	75080
7225	42468	75074
7226	42473	75068
7227	42479	75062
7228	42485	75055
7229	42491	75049
7230	42496	75043
7231	42504	75040
7232	42511	75036
7233	42516	75030
7234	42522	75024
7235	42528	75017
7236	42534	75012
7237	42539	75005
7238	42545	74999
7239	42551	74993
7240	42556	74986
7241	42562	74980
7242	42567	74974
7243	42573	74967
7244	42578	74961
7245	42584	74954
7246	42590	74948
7247	42595	74942
7248	42601	74935
7249	42607	74929
7250	42612	74922
7251	42618	74916
7252	42623	74910
7253	42629	74903
7254	42635	74898
7255	42640	74891
7256	42646	74885
7257	42652	74879
7258	42657	74872
7259	42663	74866
7260	42669	74860
7261	42675	74854
7262	42680	74848
7263	42686	74842
7264	42692	74836
7265	42698	74830
7266	42705	74827
7267	42711	74821
7268	42718	74818
7269	42725	74813
7270	42731	74807
7271	42736	74801
7272	42742	74795
7273	42748	74789
7274	42753	74782
7275	42759	74776
7276	42765	74770
7277	42771	74764
7278	42776	74758
7279	42782	74751
7280	42788	74745
7281	42793	74739
7282	42799	74732
7283	42804	74726
7284	42810	74719
7285	42817	74715
7286	42823	74709
7287	42828	74703
7288	42834	74697
7289	42839	74690
7290	42845	74684
7291	42851	74678
7292	42856	74671
7293	42862	74665
7294	42868	74659
7295	42873	74653
7296	42879	74646
7297	42884	74640
7298	42890	74634
7299	42896	74628
7300	42903	74623
7301	42909	74618
7302	42915	74612
7303	42921	74607
7304	42926	74600
7305	42933	74595
7306	42939	74591
7307	42947	74587
7308	42953	74582
7309	42960	74578
7310	42965	74571
7311	42971	74565
7312	42977	74559
7313	42982	74552
7314	42988	74547
7315	42994	74540
7316	43000	74534
7317	43005	74528
7318	43011	74522
7319	43017	74516
7320	43023	74510
7321	43028	74504
7322	43034	74497
7323	43040	74491
7324	43045	74485
7325	43051	74478
7326	43056	74472
7327	43062	74466
7328	43068	74459
7329	43073	74453
7330	43079	74447
7331	43084	74440
7332	43090	74434
7333	43095	74427
7334	43102	74423
7335	43109	74418
7336	43116	74414
7337	43121	74408
7338	43127	74402
7339	43133	74396
7340	43139	74391
7341	43145	74384
7342	43151	74378
7343	43157	74373
7344	43163	74367
7345	43169	74361
7346	43175	74357
7347	43182	74352
7348	43189	74348
7349	43196	74344
7350	43201	74338
7351	43207	74332
7352	43213	74325
7353	43219	74320
7354	43225	74314
7355	43230	74307
7356	43236	74301
7357	43241	74295
7358	43247	74288
7359	43253	74282
7360	43258	74275
7361	43264	74269
7362	43269	74263
7363	43275	74257
7364	43281	74251
7365	43287	74245
7366	43294	74241
7367	43300	74236
7368	43308	74233
7369	43315	74230
7370	43322	74226
7371	43328	74220
7372	43333	74213
7373	43339	74207
7374	43345	74201
7375	43351	74195
7376	43356	74189
7377	43362	74183
7378	43368	74177
7379	43374	74172
7380	43380	74166
7381	43386	74159
7382	43391	74152
7383	43397	74146
7384	43402	74140
7385	43408	74134
7386	43415	74130
7387	43422	74125
7388	43427	74119
7389	43433	74113
7390	43439	74106
7391	43444	74100
