iter	RMSE
16204	47082.38616
16205	47081.81966
16206	47080.69732
16207	47079.92892
16208	47079.12684
16209	47078.58057
16210	47078.03812
16211	47076.52623
16212	47075.53259
16213	47074.7954
16214	47074.20716
16215	47072.75384
16216	47071.71542
16217	47071.23591
16218	47070.54254
16219	47069.95347
16220	47069.17674
16221	47068.39063
16222	47067.36388
16223	47066.90659
16224	47066.17363
16225	47065.60757
16226	47064.66015
16227	47063.79975
16228	47063.23035
16229	47062.4991
16230	47061.67951
16231	47060.10154
16232	47059.46317
16233	47058.5053
16234	47057.77242
16235	47057.12028
16236	47056.41153
16237	47055.85772
16238	47054.44226
16239	47053.89899
16240	47052.9436
16241	47051.90372
16242	47051.33972
16243	47050.2304
16244	47049.23461
16245	47048.65497
16246	47047.81987
16247	47047.50271
16248	47046.20171
16249	47045.32443
16250	47044.7865
16251	47044.21975
16252	47043.60725
16253	47042.59368
16254	47041.76315
16255	47041.15421
16256	47040.33111
16257	47039.29231
16258	47038.25252
16259	47037.78416
16260	47037.19615
16261	47036.44432
16262	47035.23129
16263	47034.22771
16264	47033.55751
16265	47032.75878
16266	47032.20752
16267	47031.32989
16268	47030.13426
16269	47029.41663
16270	47028.0379
16271	47027.29981
16272	47026.22426
16273	47025.57657
16274	47024.20697
16275	47023.52892
16276	47022.12919
16277	47020.69839
16278	47020.07073
16279	47017.80207
16280	47017.24418
16281	47016.5109
16282	47016.0162
16283	47015.35263
16284	47014.9498
16285	47014.54928
16286	47013.94495
16287	47012.90949
16288	47012.4121
16289	47011.33856
16290	47010.61203
16291	47010.01857
16292	47009.29961
16293	47007.74677
16294	47007.17871
16295	47006.51993
16296	47005.0611
16297	47003.58639
16298	47002.56077
16299	47001.53861
16300	47001.00075
16301	47000.14831
16302	46999.21672
16303	46998.52113
16304	46997.92815
16305	46996.69907
16306	46995.88841
16307	46994.98721
16308	46993.81156
16309	46993.28888
16310	46992.29032
16311	46991.22556
16312	46990.76189
16313	46990.15452
16314	46988.7921
16315	46987.56575
16316	46986.77252
16317	46986.32557
16318	46985.8656
16319	46985.35152
16320	46984.31529
16321	46982.95466
16322	46982.49027
16323	46981.70332
16324	46981.28309
16325	46980.48925
16326	46979.61726
16327	46978.61365
16328	46977.72384
16329	46977.22838
16330	46976.29975
16331	46975.51514
16332	46975.3122
16333	46974.8839
16334	46974.25378
16335	46972.55864
16336	46971.53573
16337	46970.21625
16338	46968.96144
16339	46968.11122
16340	46966.72607
16341	46966.1786
16342	46965.76044
16343	46964.59913
16344	46963.77489
16345	46963.27852
16346	46962.84021
16347	46961.02977
16348	46959.71275
16349	46958.96091
16350	46958.33352
16351	46957.62856
16352	46957.29945
16353	46956.39066
16354	46955.58163
16355	46954.96426
16356	46952.8988
16357	46951.84409
16358	46951.33894
16359	46950.01416
16360	46949.34585
16361	46948.9808
16362	46947.92928
16363	46946.83705
16364	46945.45498
16365	46944.24933
16366	46943.63922
16367	46942.49008
16368	46941.76302
16369	46941.26026
16370	46940.72498
16371	46939.54933
16372	46938.8834
16373	46938.119
16374	46937.58889
16375	46936.85787
16376	46936.1115
16377	46935.55818
16378	46935.08009
16379	46934.63923
16380	46934.25944
16381	46933.82924
16382	46932.73514
16383	46932.23989
16384	46931.69268
16385	46930.84997
16386	46930.24124
16387	46929.09861
16388	46928.09181
16389	46927.71267
16390	46926.92882
16391	46926.45408
16392	46926.01067
16393	46925.6193
16394	46924.53238
16395	46924.09603
16396	46922.83664
16397	46922.36856
16398	46921.39808
16399	46920.96593
16400	46920.68517
16401	46919.85812
16402	46919.25348
16403	46918.44622
16404	46917.84289
16405	46916.87653
16406	46916.02191
16407	46915.35253
16408	46914.44971
16409	46913.91097
16410	46912.64708
16411	46911.55269
16412	46911.07303
16413	46910.42411
16414	46909.88877
16415	46909.2689
16416	46908.51332
16417	46907.22721
16418	46906.72376
16419	46904.74637
16420	46904.20839
16421	46903.65568
16422	46903.09666
16423	46901.6068
16424	46900.90823
16425	46900.29394
16426	46898.66545
16427	46898.09646
16428	46896.36359
16429	46894.9549
16430	46894.30309
16431	46893.89673
16432	46893.03288
16433	46892.54586
16434	46891.50169
16435	46890.38321
16436	46889.42118
16437	46888.70914
16438	46888.05246
16439	46887.33817
16440	46886.80813
16441	46886.2109
16442	46885.60018
16443	46884.34935
16444	46883.71504
16445	46882.34198
16446	46881.81694
16447	46881.14476
16448	46880.55458
16449	46879.77218
16450	46878.7725
16451	46877.23192
16452	46875.99413
16453	46875.54405
16454	46874.51461
16455	46873.88262
16456	46872.5411
16457	46871.31492
16458	46870.41741
16459	46869.80143
16460	46868.79448
16461	46868.35099
16462	46867.25552
16463	46866.75943
16464	46865.75938
16465	46865.05618
16466	46864.53727
16467	46863.87535
16468	46861.88769
16469	46860.48248
16470	46858.95311
16471	46857.87248
16472	46856.69625
16473	46856.23137
16474	46855.45868
16475	46854.56289
16476	46854.08654
16477	46853.38396
16478	46852.84429
16479	46851.719
16480	46850.34996
16481	46849.70859
16482	46848.97687
16483	46848.23769
16484	46847.77591
16485	46845.8811
16486	46844.52384
16487	46843.96073
16488	46843.34857
16489	46842.43347
16490	46841.16782
16491	46840.53027
16492	46839.73174
16493	46839.18751
16494	46838.42549
16495	46837.77139
16496	46837.47372
16497	46836.77641
16498	46836.17344
16499	46835.26018
16500	46834.62693
16501	46834.06948
16502	46832.82882
16503	46832.25111
16504	46831.20342
16505	46830.4584
16506	46829.74308
16507	46828.60772
16508	46827.80969
16509	46826.53619
16510	46825.98939
16511	46825.35643
16512	46824.46721
16513	46823.67676
16514	46821.79589
16515	46821.49102
16516	46820.7804
16517	46820.16843
16518	46819.30885
16519	46818.50966
16520	46817.99781
16521	46817.74328
16522	46817.15664
16523	46816.21403
16524	46815.5398
16525	46814.34788
16526	46813.6282
16527	46812.55047
16528	46812.13415
16529	46811.67459
16530	46810.55433
16531	46809.78023
16532	46808.79777
16533	46808.10998
16534	46807.51349
16535	46805.98448
16536	46804.96468
16537	46804.14581
16538	46803.6144
16539	46802.45165
16540	46801.47774
16541	46801.00428
16542	46800.40264
16543	46799.96148
16544	46799.32665
16545	46798.43827
16546	46797.09431
16547	46796.45686
16548	46794.92346
16549	46793.81804
16550	46792.74321
16551	46792.26973
16552	46791.77445
16553	46791.28532
16554	46790.8117
16555	46788.88522
16556	46788.06872
16557	46787.46622
16558	46786.02471
16559	46785.03018
16560	46783.86303
16561	46783.30541
16562	46782.55736
16563	46781.53248
16564	46779.65603
16565	46778.69253
16566	46778.06253
16567	46777.45073
16568	46776.33278
16569	46775.86672
16570	46775.13039
16571	46774.30585
16572	46773.69641
16573	46773.19931
16574	46772.3134
16575	46771.65898
16576	46770.97026
16577	46770.30175
16578	46769.69886
16579	46769.31297
16580	46768.71559
16581	46768.3528
16582	46767.72199
16583	46767.13316
16584	46765.96738
16585	46765.51327
16586	46764.94896
16587	46764.24388
16588	46763.40445
16589	46762.34128
16590	46761.57592
16591	46760.76149
16592	46760.19862
16593	46759.55814
16594	46757.90239
16595	46756.74672
16596	46755.71428
16597	46755.10912
16598	46753.96966
16599	46753.32118
16600	46752.76875
16601	46751.70417
16602	46750.54024
16603	46749.46136
16604	46748.658
16605	46747.62094
16606	46746.81304
16607	46746.0047
16608	46744.61608
16609	46743.95187
16610	46743.01385
16611	46741.99099
16612	46741.50542
16613	46741.05425
16614	46739.78914
16615	46739.24453
16616	46738.55228
16617	46737.53509
16618	46736.24595
16619	46735.40699
16620	46734.44536
16621	46733.31279
16622	46732.57847
16623	46731.91595
16624	46731.47627
16625	46730.25303
16626	46729.84107
16627	46729.27667
16628	46728.72374
16629	46728.17893
16630	46727.26406
16631	46726.89839
16632	46725.90338
16633	46725.46728
16634	46723.62718
16635	46722.94907
16636	46722.41252
16637	46721.09339
16638	46719.774
16639	46718.71121
16640	46717.99435
16641	46717.24885
16642	46716.47101
16643	46715.90175
16644	46715.53271
16645	46714.89968
16646	46714.27698
16647	46713.69985
16648	46713.32896
16649	46712.25905
16650	46711.62289
16651	46709.85754
16652	46709.31632
16653	46708.8512
16654	46707.6615
16655	46706.99157
16656	46705.84091
16657	46704.92899
16658	46704.44282
16659	46703.81522
16660	46703.05537
16661	46702.56711
16662	46701.90598
16663	46701.36833
16664	46700.72512
16665	46700.26048
16666	46699.31808
16667	46698.65838
16668	46697.98346
16669	46696.47125
16670	46694.06665
16671	46693.2935
16672	46692.7871
16673	46692.14056
16674	46691.67655
16675	46691.13001
16676	46690.60263
16677	46688.86069
16678	46688.17687
16679	46687.71284
16680	46686.93503
16681	46686.36464
16682	46685.45911
16683	46685.06455
16684	46684.35848
16685	46683.81734
16686	46683.14353
16687	46681.37741
16688	46680.71636
16689	46680.14911
16690	46679.27602
16691	46678.73043
16692	46678.05237
16693	46677.34626
16694	46676.93333
16695	46675.81063
16696	46675.21181
16697	46674.43436
16698	46673.39967
16699	46672.64747
16700	46672.37491
16701	46671.73483
16702	46670.96207
16703	46670.49489
16704	46669.36236
16705	46668.93739
16706	46668.2823
16707	46668.05595
16708	46667.80327
16709	46666.78811
16710	46665.92452
16711	46665.44
16712	46664.17867
16713	46663.358
16714	46662.79172
16715	46662.44296
16716	46661.76721
16717	46661.23855
16718	46660.6261
16719	46660.23413
16720	46659.9241
16721	46659.54401
16722	46658.17403
16723	46657.31194
16724	46656.58971
16725	46655.80165
16726	46655.17798
16727	46654.12822
16728	46653.60947
16729	46653.02768
16730	46652.08647
16731	46651.52213
16732	46651.24055
16733	46650.7185
16734	46649.84583
16735	46648.46144
16736	46646.5766
16737	46645.46047
16738	46644.47842
16739	46643.61027
16740	46642.02158
16741	46641.44839
16742	46640.89917
16743	46640.28849
16744	46639.74574
16745	46638.86182
16746	46638.4234
16747	46637.3651
16748	46636.79018
16749	46635.7094
16750	46634.98337
16751	46634.01965
16752	46633.24605
16753	46631.39295
16754	46630.94203
16755	46630.03595
16756	46629.39653
16757	46628.79116
16758	46627.81335
16759	46626.13097
16760	46625.5768
16761	46624.63584
16762	46624.14615
16763	46623.7602
16764	46623.30472
16765	46621.91637
16766	46621.57336
16767	46620.46056
16768	46619.76018
16769	46618.38234
16770	46617.8163
16771	46617.51119
16772	46616.48834
16773	46615.69631
16774	46615.33076
16775	46614.33463
16776	46613.79514
16777	46612.82297
16778	46611.6576
16779	46610.70639
16780	46609.24192
16781	46608.64688
16782	46607.22084
16783	46605.87594
16784	46604.8657
16785	46604.03577
16786	46603.46565
16787	46602.08729
16788	46601.61733
16789	46601.09362
16790	46600.68212
16791	46600.14245
16792	46599.5731
16793	46598.37858
16794	46597.93786
16795	46597.68593
16796	46596.73911
16797	46595.9798
16798	46595.43545
16799	46594.90556
16800	46594.329
16801	46593.67111
16802	46593.0088
16803	46592.63279
16804	46592.10594
16805	46591.41338
16806	46591.09584
16807	46590.57958
16808	46589.87342
16809	46589.46212
16810	46588.77928
16811	46587.80509
16812	46587.25913
16813	46586.06084
16814	46585.5832
16815	46584.86637
16816	46584.11903
16817	46581.75603
16818	46580.96887
16819	46579.98276
16820	46579.24107
16821	46578.40551
16822	46577.83543
16823	46576.07631
16824	46575.16561
16825	46574.70245
16826	46573.30649
16827	46572.48024
16828	46571.82106
16829	46571.16894
16830	46569.88028
16831	46569.28275
16832	46568.70145
16833	46568.21951
16834	46567.64824
16835	46566.51297
16836	46565.37504
16837	46564.57534
16838	46563.22856
16839	46562.8161
16840	46562.24705
16841	46561.07473
16842	46560.71604
16843	46559.33994
16844	46559.02424
16845	46557.64007
16846	46557.20051
16847	46556.51717
16848	46556.12802
16849	46555.09553
16850	46553.82723
16851	46552.88003
16852	46552.374
16853	46551.71268
16854	46550.88117
16855	46550.06396
16856	46549.3737
16857	46548.82711
16858	46548.32569
16859	46547.64397
16860	46546.05103
16861	46545.58342
16862	46544.70686
16863	46543.92676
16864	46543.07017
16865	46542.18039
16866	46541.67816
16867	46540.88406
16868	46540.24791
16869	46539.01332
16870	46538.47969
16871	46538.09328
16872	46537.22918
16873	46536.63052
16874	46535.92879
16875	46534.39472
16876	46534.08972
16877	46531.80859
16878	46531.19455
16879	46530.65074
16880	46529.94202
16881	46527.63527
16882	46526.88343
16883	46525.82748
16884	46525.08518
16885	46524.11519
16886	46522.53852
16887	46521.52686
16888	46520.88622
16889	46520.34506
16890	46519.5224
16891	46519.11899
16892	46518.44495
16893	46516.71091
16894	46515.60572
16895	46515.19467
16896	46514.09855
16897	46513.25965
16898	46512.83208
16899	46512.00203
16900	46511.07886
16901	46510.62562
16902	46510.15833
16903	46509.75909
16904	46508.93052
16905	46508.38949
16906	46507.22735
16907	46506.65469
16908	46505.9006
16909	46505.21782
16910	46504.90044
16911	46504.03304
16912	46502.78697
16913	46501.21504
16914	46500.1963
16915	46499.4931
16916	46498.95705
16917	46498.40975
16918	46497.3206
16919	46496.48161
16920	46494.95394
16921	46494.666
16922	46493.70491
16923	46492.34084
16924	46492.13561
16925	46491.78193
16926	46490.91024
16927	46490.11109
16928	46489.3971
16929	46488.25747
16930	46487.42034
16931	46486.74845
16932	46486.2035
16933	46485.60559
16934	46484.9662
16935	46484.09461
16936	46483.17513
16937	46481.76411
16938	46481.13898
16939	46480.22959
16940	46478.43477
16941	46477.68614
16942	46476.8888
16943	46476.38802
16944	46475.84671
16945	46475.48575
16946	46475.06751
16947	46474.33819
16948	46473.4562
16949	46473.07875
16950	46471.83652
16951	46471.07524
16952	46470.26713
16953	46469.87683
16954	46468.1695
16955	46467.58719
16956	46466.87905
16957	46466.43325
16958	46465.93953
16959	46465.32075
16960	46464.51852
16961	46463.42931
16962	46462.99479
16963	46462.53657
16964	46461.96569
16965	46461.42922
16966	46460.76267
16967	46460.19676
16968	46458.26626
16969	46457.57286
16970	46456.88421
16971	46455.99238
16972	46455.13698
16973	46453.54382
16974	46453.26639
16975	46451.94559
16976	46451.30931
16977	46450.44727
16978	46449.34751
16979	46448.52745
16980	46447.37551
16981	46446.6819
16982	46444.67842
16983	46444.06681
16984	46443.72855
16985	46442.46019
16986	46441.53067
16987	46440.94069
16988	46439.94235
16989	46439.509
16990	46438.42656
16991	46437.65301
16992	46436.34017
16993	46435.25746
16994	46434.55301
16995	46434.18004
16996	46433.70822
16997	46433.1653
16998	46432.45363
16999	46431.4453
17000	46430.0297
17001	46429.35997
17002	46428.54529
17003	46427.40706
17004	46426.78612
17005	46425.91416
17006	46425.30144
17007	46423.42157
17008	46422.33774
17009	46421.42282
17010	46420.33555
17011	46419.1185
17012	46418.1253
17013	46417.29541
17014	46416.75671
17015	46416.07585
17016	46415.74798
17017	46414.70856
17018	46413.9943
17019	46412.73231
17020	46412.03123
17021	46411.24689
17022	46410.51037
17023	46409.6747
17024	46408.04136
17025	46407.10197
17026	46405.60305
17027	46405.19284
17028	46404.61054
17029	46404.18764
17030	46402.78725
17031	46401.82213
17032	46401.44775
17033	46401.08374
17034	46400.79363
17035	46400.1885
17036	46399.48938
17037	46398.81076
17038	46398.28437
17039	46397.7393
17040	46397.07725
17041	46396.33599
17042	46395.9483
17043	46395.28283
17044	46394.77281
17045	46393.90785
17046	46393.48323
17047	46392.47843
17048	46391.72073
17049	46390.88005
17050	46390.38109
17051	46389.19334
17052	46388.1214
17053	46387.01878
17054	46386.52539
17055	46386.10755
17056	46385.41425
17057	46384.58114
17058	46383.8443
17059	46383.30147
17060	46382.98127
17061	46382.25425
17062	46381.26971
17063	46380.57337
17064	46379.83187
17065	46378.90225
17066	46377.94505
17067	46377.40945
17068	46376.41226
17069	46375.80011
17070	46374.92704
17071	46373.51239
17072	46372.80321
17073	46371.75851
17074	46370.5578
17075	46369.57419
17076	46368.70156
17077	46368.06058
17078	46367.12808
17079	46365.78568
17080	46365.22093
17081	46364.2503
17082	46363.6487
17083	46362.51948
17084	46362.01213
17085	46360.90155
17086	46360.09767
17087	46359.53727
17088	46358.57254
17089	46358.04093
17090	46357.39643
17091	46356.53171
17092	46355.88673
17093	46354.77119
17094	46353.54405
17095	46352.37175
17096	46351.89384
17097	46351.25621
17098	46350.42761
17099	46349.95246
17100	46348.83632
17101	46348.09018
17102	46347.0446
17103	46346.40825
17104	46345.74165
17105	46344.31507
17106	46343.70336
17107	46343.1624
17108	46342.89816
17109	46342.2672
17110	46341.2584
17111	46340.59038
17112	46339.66618
17113	46338.61493
17114	46337.44652
17115	46336.13903
17116	46335.41965
17117	46334.95399
17118	46334.37137
17119	46333.51124
17120	46332.0403
17121	46331.48325
17122	46331.02845
17123	46330.49766
17124	46329.77589
17125	46329.04803
17126	46328.53831
17127	46327.81571
17128	46327.444
17129	46326.05719
17130	46325.25075
17131	46323.97373
17132	46323.43168
17133	46321.57734
17134	46321.02404
17135	46319.96377
17136	46319.21868
17137	46318.61492
17138	46317.60827
17139	46316.96933
17140	46316.17965
17141	46315.49975
17142	46314.39285
17143	46313.90743
17144	46312.98913
17145	46312.02732
17146	46311.59932
17147	46310.89734
17148	46309.36689
17149	46308.34783
17150	46306.65991
17151	46306.06142
17152	46305.47558
17153	46304.91252
17154	46304.65452
17155	46303.54609
17156	46303.13093
17157	46302.71748
17158	46302.38427
17159	46301.42822
17160	46300.80005
17161	46300.18741
17162	46299.42499
17163	46298.94971
17164	46298.29296
17165	46297.62868
17166	46296.01542
17167	46295.17777
17168	46294.54489
17169	46294.12047
17170	46293.21066
17171	46292.60002
17172	46291.53539
17173	46291.09142
17174	46290.04174
17175	46289.1918
17176	46288.55262
17177	46287.96634
17178	46286.04906
17179	46285.39316
17180	46284.81243
17181	46284.27663
17182	46283.76647
17183	46283.42713
17184	46283.02946
17185	46282.47576
17186	46282.20655
17187	46281.74215
17188	46281.17874
17189	46280.52551
17190	46280.25582
17191	46279.08261
17192	46278.48619
17193	46277.95546
17194	46276.98487
17195	46276.21301
17196	46275.38573
17197	46275.05454
17198	46274.61873
17199	46274.14375
17200	46273.76002
17201	46272.86806
17202	46272.42595
17203	46272.09479
17204	46271.70953
17205	46270.27015
17206	46269.56603
17207	46268.75837
17208	46268.56079
17209	46267.81847
17210	46266.74023
17211	46265.86781
17212	46265.39834
17213	46264.71035
17214	46263.80801
17215	46262.41513
17216	46261.38996
17217	46261.0441
17218	46260.49692
17219	46259.95921
17220	46259.29598
17221	46257.66198
17222	46257.03285
17223	46255.49498
17224	46254.84343
17225	46253.71135
17226	46253.35132
17227	46253.01617
17228	46251.81675
17229	46251.30605
17230	46250.9052
17231	46250.39736
17232	46249.81911
17233	46249.22962
17234	46248.26208
17235	46247.6176
17236	46247.1353
17237	46246.30404
17238	46245.94214
17239	46245.31444
17240	46244.73054
17241	46244.33415
17242	46244.04894
17243	46243.32463
17244	46242.8004
17245	46241.84303
17246	46241.44422
17247	46240.93321
17248	46238.96385
17249	46238.26101
17250	46236.95743
17251	46236.05818
17252	46235.19732
17253	46234.58273
17254	46233.60066
17255	46232.80411
17256	46232.22745
17257	46231.74096
17258	46230.44548
17259	46230.19349
17260	46229.74834
17261	46229.39835
17262	46228.53258
17263	46227.5559
17264	46227.06537
17265	46226.76782
17266	46225.26258
17267	46224.81469
17268	46224.02677
17269	46223.56392
17270	46222.77898
17271	46222.25786
17272	46221.57901
17273	46220.77468
17274	46220.17655
17275	46219.75275
17276	46218.87126
17277	46218.53446
17278	46217.73952
17279	46216.09554
17280	46215.36448
17281	46214.7699
17282	46213.60505
17283	46212.92763
17284	46212.29118
17285	46211.84521
17286	46211.48581
17287	46210.54095
17288	46209.62275
17289	46208.76811
17290	46208.15212
17291	46207.47349
17292	46206.8842
17293	46206.02711
17294	46205.44016
17295	46204.76104
17296	46203.59007
17297	46202.83641
17298	46201.86863
17299	46201.50383
17300	46200.91783
17301	46200.30364
17302	46199.33546
17303	46198.50755
17304	46197.53802
17305	46197.11884
17306	46196.13429
17307	46195.54341
17308	46195.14104
17309	46194.38193
17310	46193.54554
17311	46193.13235
17312	46192.12251
17313	46191.50061
17314	46190.8011
17315	46190.3052
17316	46189.82638
17317	46189.44662
17318	46189.17321
17319	46188.44702
17320	46187.68256
17321	46187.36584
17322	46186.62761
17323	46185.0039
17324	46183.69617
17325	46182.24472
17326	46181.36814
17327	46180.44772
17328	46179.31973
17329	46178.58656
17330	46177.75262
17331	46177.16134
17332	46176.81594
17333	46176.17207
17334	46175.30025
17335	46174.75774
17336	46173.55702
17337	46172.33101
17338	46171.50798
17339	46170.95491
17340	46170.0791
17341	46169.22244
17342	46168.6023
17343	46168.03109
17344	46167.43005
17345	46166.2296
17346	46164.61041
17347	46164.19282
17348	46163.61791
17349	46162.60666
17350	46161.88348
17351	46160.14469
17352	46159.51334
17353	46158.86238
17354	46158.18384
17355	46157.54005
17356	46156.98695
17357	46156.21366
17358	46155.60213
17359	46154.97364
17360	46154.50476
17361	46153.60579
17362	46152.94496
17363	46152.22487
17364	46151.44288
17365	46150.52263
17366	46149.96182
17367	46148.99971
17368	46147.9624
17369	46147.50714
17370	46146.9311
17371	46146.20912
17372	46145.32541
17373	46144.82014
17374	46143.94312
17375	46143.05578
17376	46142.5919
17377	46141.97717
17378	46141.38959
17379	46139.61495
17380	46138.69067
17381	46138.11999
17382	46137.26781
17383	46136.09676
17384	46135.69087
17385	46134.81817
17386	46133.5699
17387	46132.10669
17388	46131.36403
17389	46130.87574
17390	46129.99988
17391	46129.4486
17392	46128.48429
17393	46128.07568
17394	46127.55581
17395	46126.74235
17396	46126.02773
17397	46125.43592
17398	46125.04743
17399	46124.54605
17400	46123.28591
17401	46122.91276
17402	46122.40215
17403	46121.90781
17404	46121.34256
17405	46120.59601
17406	46119.88281
17407	46119.3564
17408	46118.46889
17409	46117.40023
17410	46116.91539
17411	46116.02203
17412	46115.6627
17413	46114.30048
17414	46113.91242
17415	46113.39065
17416	46112.77971
17417	46112.17029
17418	46111.61171
17419	46111.0873
17420	46110.39646
17421	46109.4977
17422	46108.86884
17423	46107.96836
17424	46107.36973
17425	46106.79338
17426	46105.79143
17427	46103.542
17428	46102.91145
17429	46100.8689
17430	46100.61833
17431	46099.31531
17432	46098.30789
17433	46097.35608
17434	46096.26813
17435	46095.786
17436	46095.1344
17437	46094.75455
17438	46093.73468
17439	46093.08533
17440	46092.628
17441	46091.28172
17442	46090.76765
17443	46090.2371
17444	46089.90685
17445	46089.03394
17446	46088.23996
17447	46087.68689
17448	46086.66289
17449	46085.97101
17450	46085.34205
17451	46084.21284
17452	46083.29006
17453	46083.00473
17454	46082.10259
17455	46081.10105
17456	46080.53614
17457	46079.91388
17458	46079.37662
17459	46078.39889
17460	46077.83388
17461	46077.32931
17462	46076.62175
17463	46076.00094
17464	46073.85842
17465	46072.9515
17466	46072.36322
17467	46070.10969
17468	46068.46806
17469	46067.76766
17470	46066.74829
17471	46066.23333
17472	46065.24698
17473	46064.79623
17474	46064.25135
17475	46062.54584
17476	46062.13085
17477	46061.66965
17478	46060.89634
17479	46060.23106
17480	46059.74621
17481	46058.50731
17482	46057.50498
17483	46056.87336
17484	46056.38839
17485	46055.71738
17486	46055.19272
17487	46054.67809
17488	46053.83236
17489	46053.53208
17490	46053.16889
17491	46052.54568
17492	46051.9997
17493	46051.40675
17494	46050.51951
17495	46050.03126
17496	46049.54839
17497	46047.85644
17498	46046.87585
17499	46045.93061
17500	46045.64457
17501	46044.87669
17502	46043.91385
17503	46043.61234
17504	46042.8543
17505	46042.19278
17506	46041.52546
17507	46040.88628
17508	46040.13847
17509	46038.36607
17510	46037.90528
17511	46036.53111
17512	46035.27473
17513	46034.40629
17514	46033.90255
17515	46032.26806
17516	46031.15318
17517	46030.70511
17518	46030.44618
17519	46030.08064
17520	46029.24414
17521	46028.40716
17522	46027.41753
17523	46026.4527
17524	46025.81583
17525	46024.22709
17526	46023.56775
17527	46022.97871
17528	46022.25584
17529	46021.44137
17530	46020.71112
17531	46019.42791
17532	46018.28307
17533	46017.76853
17534	46016.83791
17535	46016.33572
17536	46015.61318
17537	46014.6029
17538	46014.00173
17539	46013.54796
17540	46012.7598
17541	46012.41334
17542	46011.35097
17543	46009.99166
17544	46009.41337
17545	46008.58594
17546	46007.60871
17547	46007.18675
17548	46006.82826
17549	46006.36463
17550	46005.65013
17551	46003.89345
17552	46002.19818
17553	46001.56711
17554	46000.83674
17555	45999.94112
17556	45999.49724
17557	45998.74214
17558	45997.83946
17559	45996.47367
17560	45995.81545
17561	45994.23459
17562	45993.45386
17563	45991.37448
17564	45990.27554
17565	45989.87201
17566	45988.24168
17567	45987.40294
17568	45986.89713
17569	45986.42847
17570	45984.87265
17571	45984.0357
17572	45983.64567
17573	45983.00942
17574	45982.1256
17575	45981.38157
17576	45980.93784
17577	45980.23429
17578	45979.47265
17579	45979.05567
17580	45977.97549
17581	45976.69556
17582	45975.94519
17583	45975.17891
17584	45974.85908
17585	45974.45979
17586	45973.80747
17587	45973.53072
17588	45972.89301
17589	45972.41445
17590	45971.88194
17591	45971.41286
17592	45970.91211
17593	45968.94619
17594	45968.27796
17595	45967.63345
17596	45967.1457
17597	45966.65964
17598	45965.85719
17599	45965.15586
17600	45964.63051
17601	45963.87809
17602	45963.36042
17603	45962.85513
17604	45962.0067
17605	45961.49276
17606	45960.24743
17607	45959.85435
17608	45959.08303
17609	45958.71558
17610	45958.12837
17611	45956.83628
17612	45955.74756
17613	45955.34936
17614	45954.93073
17615	45954.13427
17616	45953.40197
17617	45952.64476
17618	45951.5541
17619	45950.77881
17620	45950.47956
17621	45949.99595
17622	45949.27797
17623	45948.07763
17624	45947.49371
17625	45947.11057
17626	45946.5556
17627	45946.04574
17628	45945.39585
17629	45943.53221
17630	45942.86013
17631	45942.03334
17632	45941.11936
17633	45939.91056
17634	45939.1248
17635	45938.05349
17636	45937.42448
17637	45935.94367
17638	45935.46563
17639	45934.93805
17640	45934.35777
17641	45933.5488
17642	45932.33297
17643	45931.99244
17644	45931.08352
17645	45930.52231
17646	45930.12717
17647	45929.35326
17648	45928.90756
17649	45928.58021
17650	45927.12241
17651	45926.45265
17652	45925.88309
17653	45925.19271
17654	45924.86655
17655	45924.21528
17656	45923.68288
17657	45923.08141
17658	45922.09239
17659	45921.0529
17660	45920.22628
17661	45919.43545
17662	45918.74637
17663	45917.92462
17664	45917.4288
17665	45916.29906
17666	45916.00716
17667	45915.3653
17668	45914.27828
17669	45913.10879
17670	45912.13833
17671	45910.75507
17672	45910.12118
17673	45908.727
17674	45908.2291
17675	45907.1763
17676	45906.1638
17677	45905.64266
17678	45905.17191
17679	45904.57693
17680	45903.90665
17681	45903.39973
17682	45902.8914
17683	45902.43881
17684	45901.28704
17685	45900.39315
17686	45899.69517
17687	45898.59432
17688	45897.43445
17689	45895.98369
17690	45894.56249
17691	45893.74515
17692	45893.00229
17693	45892.56706
17694	45892.11958
17695	45891.07533
17696	45890.58941
17697	45889.65694
17698	45888.89941
17699	45888.58599
17700	45887.5962
17701	45886.68719
17702	45886.18262
17703	45885.70064
17704	45885.36807
17705	45883.93865
17706	45883.18215
17707	45882.28481
17708	45881.73693
17709	45881.33842
17710	45880.6346
17711	45879.8557
17712	45879.11047
17713	45878.57844
17714	45878.08301
17715	45877.71139
17716	45877.24425
17717	45876.26599
17718	45875.89643
17719	45875.35728
17720	45874.18724
17721	45873.44723
17722	45872.87731
17723	45872.11238
17724	45871.52423
17725	45870.92881
17726	45870.25389
17727	45868.49153
17728	45867.98229
17729	45867.53559
17730	45866.89828
17731	45866.31539
17732	45864.78435
17733	45864.38325
17734	45863.97105
17735	45862.73364
17736	45862.22459
17737	45861.5127
17738	45860.59537
17739	45859.97524
17740	45858.56603
17741	45857.06048
17742	45855.08163
17743	45854.08
17744	45852.52008
17745	45851.82425
17746	45851.39201
17747	45850.38212
17748	45849.89876
17749	45848.9649
17750	45848.43741
17751	45847.64209
17752	45847.23844
17753	45846.31233
17754	45845.51834
17755	45845.05827
17756	45844.46552
17757	45843.86951
17758	45843.28384
17759	45842.99207
